1460.87956,34.33481,169.84618,11.37424,3.18113,3.26404,0.30943,0.22506,0.13245,1.32483
1559.87956,1.33481,110.84618,0.37424,0.18113,10.26404,0.30943,0.22506,0.13245,0.32483
1617.87956,1.33481,26.84618,0.37424,0.18113,22.26404,0.30943,1.22506,0.13245,13.32483
1622.87956,5.33481,1.84618,1.37424,0.18113,51.26404,0.30943,0.22506,0.13245,0.32483
1624.87956,4.33481,0.84618,2.37424,0.18113,50.26404,0.30943,0.22506,0.13245,0.32483
1579.87956,37.33481,3.84618,3.37424,0.18113,57.26404,1.30943,0.22506,0.13245,0.32483
1477.87956,23.33481,112.84618,51.37424,0.18113,3.26404,14.30943,0.22506,0.13245,0.32483
1272.87956,99.33481,102.84618,60.37424,5.18113,24.26404,107.30943,6.22506,0.13245,5.32483
817.87956,117.33481,231.84618,190.37424,6.18113,7.26404,175.30943,41.22506,11.13245,85.32483
166.87956,146.33481,694.84618,231.37424,12.18113,7.26404,214.30943,33.22506,3.13245,174.32483
329.87956,233.33481,550.84618,115.37424,14.18113,10.26404,113.30943,16.22506,5.13245,295.32483
238.87956,185.33481,406.84618,99.37424,15.18113,18.26404,7.30943,24.22506,3.13245,685.32483
48.87956,23.33481,346.84618,168.37424,9.18113,5.26404,50.30943,125.22506,1.13245,905.32483
53.87956,11.33481,516.84618,160.37424,7.18113,10.26404,118.30943,33.22506,5.13245,767.32483
48.87956,23.33481,673.84618,91.37424,14.18113,5.26404,153.30943,6.22506,5.13245,662.32483
46.87956,9.33481,698.84618,215.37424,21.18113,13.26404,176.30943,113.22506,9.13245,380.32483
20.87956,24.33481,828.84618,167.37424,11.18113,13.26404,154.30943,173.22506,10.13245,280.32483
35.87956,13.33481,830.84618,247.37424,16.18113,10.26404,115.30943,96.22506,6.13245,312.32483
46.87956,15.33481,1060.84618,159.37424,16.18113,5.26404,155.30943,22.22506,1.13245,201.32483
28.87956,11.33481,1214.84618,134.37424,14.18113,4.26404,142.30943,55.22506,6.13245,72.32483
41.87956,11.33481,1321.84618,44.37424,6.18113,7.26404,132.30943,51.22506,0.13245,67.32483
54.87956,16.33481,1366.84618,45.37424,5.18113,5.26404,108.30943,20.22506,1.13245,60.32483
171.87956,27.33481,1247.84618,14.37424,2.18113,1.26404,134.30943,20.22506,3.13245,61.32483
557.87956,66.33481,931.84618,35.37424,4.18113,1.26404,60.30943,24.22506,1.13245,1.32483
