412.69062,3.26587,5.48726,0.31722,1.13993,0.11796,0.23638,0.18461,0.11610,0.14936
420.69062,0.26587,0.48726,0.31722,0.13993,0.11796,0.23638,0.18461,0.11610,0.14936
420.69062,0.26587,0.48726,0.31722,0.13993,0.11796,0.23638,0.18461,0.11610,0.14936
418.69062,2.26587,0.48726,0.31722,0.13993,0.11796,0.23638,0.18461,0.11610,0.14936
417.69062,2.26587,0.48726,1.31722,0.13993,0.11796,0.23638,0.18461,0.11610,0.14936
411.69062,6.26587,0.48726,3.31722,0.13993,0.11796,0.23638,0.18461,0.11610,0.14936
407.69062,1.26587,1.48726,11.31722,0.13993,0.11796,0.23638,0.18461,0.11610,0.14936
331.69062,8.26587,59.48726,15.31722,4.13993,0.11796,0.23638,3.18461,0.11610,0.14936
170.69062,36.26587,76.48726,63.31722,0.13993,1.11796,23.23638,41.18461,10.11610,0.14936
64.69062,41.26587,139.48726,59.31722,5.13993,3.11796,61.23638,24.18461,2.11610,22.14936
75.69062,56.26587,167.48726,18.31722,2.13993,6.11796,30.23638,4.18461,2.11610,60.14936
54.69062,49.26587,125.48726,29.31722,9.13993,2.11796,4.23638,1.18461,1.11610,146.14936
7.69062,18.26587,85.48726,79.31722,2.13993,0.11796,0.23638,0.18461,0.11610,229.14936
18.69062,3.26587,95.48726,69.31722,0.13993,1.11796,18.23638,4.18461,1.11610,211.14936
6.69062,4.26587,162.48726,11.31722,2.13993,3.11796,46.23638,1.18461,1.11610,184.14936
5.69062,1.26587,174.48726,30.31722,3.13993,0.11796,8.23638,13.18461,0.11610,186.14936
7.69062,4.26587,147.48726,56.31722,1.13993,6.11796,27.23638,14.18461,3.11610,155.14936
11.69062,2.26587,136.48726,74.31722,10.13993,6.11796,67.23638,31.18461,4.11610,79.14936
10.69062,3.26587,199.48726,45.31722,8.13993,2.11796,142.23638,10.18461,1.11610,0.14936
15.69062,2.26587,190.48726,32.31722,5.13993,1.11796,116.23638,54.18461,5.11610,0.14936
20.69062,6.26587,207.48726,9.31722,1.13993,2.11796,119.23638,51.18461,0.11610,5.14936
9.69062,1.26587,296.48726,3.31722,0.13993,2.11796,108.23638,0.18461,1.11610,0.14936
15.69062,8.26587,291.48726,7.31722,0.13993,0.11796,78.23638,18.18461,3.11610,0.14936
134.69062,19.26587,206.48726,11.31722,2.13993,0.11796,24.23638,24.18461,0.11610,0.14936
